"","incidence_rate_100000","discription","registry_code","latitude","longitude","distance"
"1",94.4568063995875,"China, Beijing",415600199,39.906217,116.3912757,144066.09725901
"2",127.825699483244,"China, Qidong County",415600299,26.7715732,112.0560184,429629.941190186
"3",102.90032245074,"China, Shanghai City",415600399,31.2252985,121.4890497,16508.6863146086
"4",157.909914603062,"China, Cixian County",415600699,36.360112,114.3660941,371754.173124696
"5",139.023727233894,"China, Jiashan County",415600799,30.8969393,120.8874525,38050.8267191053
"6",53.5212384376389,"China, Linzhou County",415600899,36.0673949,113.8105402,431129.693217329
"7",134.816351032567,"China, Wuhan City",415600999,30.6667682,114.3715539,525700.715782905
"8",136.560013278037,"China, Anshan City",415601299,40.822222,122.8275,55975.7967433266
"9",135.290963194549,"China, Zhongshan City",415601499,22.5213807,113.3656141,14451.6312409379
"10",138.656576078975,"China, Harbin City, Nangang District",415601599,45.6991743,126.5919596,468248.180293483
"11",68.146366995393,"China, Shexian County",415601699,29.8635777,118.4101129,171614.083719517
"12",124.23245907191,"China, Yanting County",415601899,31.253476,105.4705025,1073819.80475461
"13",106.329782167704,"China, Hangzhou City",415602199,30.2489634,120.2052342,251.390414061251
"14",110.700355900861,"China, Jiaxing City",415602399,30.6509396,120.7831656,22139.9153263638
"15",116.019217942553,"China, Guangzhou",415602499,23.1301964,113.2592945,15194.5182025909
"16",147.26339446045,"China, Haimen County",415602599,31.8729183,121.1771295,3606.59080463485
"17",108.529354271193,"China, Hong Kong",415603099,22.350627,114.1849161,3745.47596624988
"18",119.952559912044,"China, Benxi",415603199,41.297577,123.7646562,142665.346323562
"19",89.2165741994164,"China, Jianhu County",415603299,33.4826164,119.8160643,64713.3469182037
"20",86.5447571042248,"China, Guanyun",415605199,34.297019,119.247985,43927.9901836132
"21",138.011946845393,"China, Hefei",415605399,31.7509529,117.3322844,220527.046321286
"22",132.840949889727,"China, Hengdong",415605499,27.0843342,112.9480217,441575.644634717
"23",117.600890203885,"China, Huaiyin District, Huai'an",415605799,33.6350534,119.0054308,115988.145776602
"24",113.788643426827,"China, Jiangmen",415606099,22.5766294,113.079047,8842.90316841218
"25",109.516981729577,"China, Lianyungang",415606899,34.6092633,119.1695305,11801.1405377094
"26",119.968278765257,"China, Liuzhou",415607199,24.3285821,109.409259,276788.21291739
"27",145.990004572041,"China, Maanshan",415607599,31.6866105,118.5048377,118504.575823071
"28",123.358812442256,"China, Shenyang",415608399,41.8041094,123.4276363,158262.673449127
"29",121.828191153188,"China, Sheyang",415608499,33.7749116,120.2562202,16841.8938343654
"30",159.602766447952,"China, Tongling City",415608899,30.887432,117.5915732,240147.005960888
"31",98.0731144015087,"China, Wuxi",415609299,31.5776264,120.2951311,37245.2808450181
"32",100.469254023242,"China, Xianju",415609399,31.4008032,112.035339,722195.529011179
"33",105.765134907689,"China, Xiping",415609699,33.3833188,114.0209155,499825.992038774
"34",75.9223476185587,"China, Yanshi",415609999,34.7333075,112.7677155,587677.178951221
"35",187.357261224477,"China, Yueyanglou",415610299,29.3548271,113.15335,682631.571950084
"36",107.757703484166,"China, Zhuhai",415610599,22.2305196,113.5462439,1110.86838382277
